企业名称,注册资本,企业地址
青岛聚众智商务运营有限公司,100万元人民币,山东省青岛市崂山区沙子口街道前登瀛村社区
青岛欧创健康科技有限公司,217万元人民币,山东省青岛市高新区智力岛路1号创业大厦B座20楼2015房间
青岛嘉业来国际贸易有限公司,60万元人民币,青岛市市南区银川西路20号1号楼2单元2401户
青岛蓝盾防护用品有限公司,100万元人民币,山东省青岛市胶州市福州南路与扬州路交接处宝龙城市广场15栋1908室
青岛壹柒柒贸易有限公司,1000万元人民币,山东省青岛市黄岛区朝阳山路星河城1栋1单元701室
青岛金好顺电子商务有限公司,100万元人民币,青岛市李沧区升平东路22号14号楼4单元202户
青岛捷固五金进出口有限公司,30万元人民币,山东省青岛市市南区秀湛路23号1单元402户
青岛文岩进出口贸易有限公司,100万元人民币,山东省青岛市市南区徐州路15号2号楼1单元801户
青岛斗晟贸易有限公司,10万元人民币,青岛市城阳区正阳路196号国际商务港办公715
青岛圆通航进出口有限公司,50万元人民币,青岛市市南区福州南路16号甲2号楼1单元2201户
青岛友谊外供有限公司,30万元人民币,青岛市市北区邱县路27号2单元603户
青岛诗酩轩商贸有限公司,50万元人民币,山东省青岛市黄岛区江山南路560号2单元302室
青岛德松国际贸易有限公司,50万元人民币,青岛市崂山区同安路908号2号楼2单元501
青岛劲嘉印刷物资有限公司,500万元人民币,青岛市四方区四流南路68号56户
青岛格瑞高进出口有限公司,100万元人民币,山东省青岛市市北区郑州路43号A栋232-A室
青岛翰景生物科技有限公司,50万元人民币,山东省青岛市城阳区正阳中路166号天一仁和财富中心9号楼802
青岛鸿瑞丰工贸有限公司,30万元人民币,山东省青岛市即墨市环秀街道办事处国家泊子村
青岛奈瑞偌商贸有限责任公司,20万元人民币,青岛市崂山区海尔路33号13号楼1单元801室
青岛永佳润贸易有限公司,50万元人民币,青岛市市南区宁夏路223号403户
青岛雅福达进出口有限公司,1002万元人民币,山东省青岛市市南区香港中路40号旗舰大厦2202室
青岛高泰盛业贸易有限公司,100万元人民币,山东省青岛市黄岛区嘉陵江东路257号5栋2单元803室
青岛海福特进出口有限公司,1000万元人民币,青岛市市南区山东路22号金孚大厦B座18J
青岛国增文化用品有限公司,100万元人民币,青岛市李沧区君峰路106号
青岛纳维特贸易有限公司,100万元人民币,青岛经济技术开发区香江路129号内16号楼2号网点
青岛泰达伟贸易有限公司,100万元人民币,山东省青岛市胶州市胶莱镇纬34路以北
青岛洛瑞机械有限公司,100万元人民币,山东省青岛市市南区东海一路25号6号楼1单元302户
青岛大诚裕贸易有限公司,100万元人民币,山东省青岛市黄岛区珠江路106号27栋1单元801
青岛拓璞派克包装有限公司,50万元人民币,山东省青岛市崂山区海尔路61号1号楼808户
青岛潘通国际贸易有限公司,60万元人民币,山东省青岛市市南区旌德路26号1号楼3单元406户
青岛众合百纳贸易有限公司,200万元人民币,青岛市崂山区深圳路168号6号楼1单元1701户
青岛新如升工贸有限公司,10万元人民币,青岛市崂山区仙霞岭路1号甲中惠商住楼2号楼603户
青岛沃尔康实业有限公司,1000万元人民币,山东省青岛市市南区伏龙路9号537室
青岛长盛永达国际贸易有限公司,51万元人民币,青岛市崂山区麦岛路9号弘信花园1号楼1单元1503户
青岛鑫源诺泰贸易有限公司,100万元人民币,山东省青岛市黄岛区长江中路467-C座3004室
青岛西海湾贸易有限公司,10万元人民币,青岛市崂山区仙霞岭路16号金领世家11号楼1单元1401户
青岛宏事达国际贸易有限公司,50万元人民币,青岛市李沧区大崂路1025号2单元201户
青岛赛思工艺品有限公司,50万元人民币,山东省青岛市胶州市里岔镇东张应村
青岛东银国际贸易有限公司,50万元人民币,山东省青岛市市南区山东路10号1栋乙区712户
青岛恒裕通商贸易有限公司,7.3万美元,青岛即墨市龙泉镇修家街村298号
青岛众鑫博贸易有限公司,50万元人民币,青岛市市南区香港中路56号1号楼2502
青岛龙祥源贸易有限公司,50万元人民币,青岛市崂山区王哥庄街道雕龙嘴社区
青岛伊科威贸易有限公司,50万元人民币,青岛市市南区洪泽湖路20号2单元501户
青岛伊瑞欧工贸有限公司,100万元人民币,山东省青岛市市北区辽源路234号2单元202户
青岛广镁达贸易有限公司,50万元人民币,山东省青岛市黄岛区香江路126号2栋1单元2203
青岛歌蓝德玻璃有限公司,100万元人民币,山东省青岛市市北区同德路77号4号楼4单元502
青岛韩勇贸易有限公司,7万美元,山东省青岛市城阳区长城南路6号二号楼104户
青岛聚龙泽实业有限公司,1000万元人民币,青岛即墨市环秀办事处国建村
青岛鑫盛立鼎进出口有限公司,20万元人民币,青岛市李沧区黑龙江中路482号7号楼1单元602户
青岛东泰苑进出口有限公司,50万元人民币,青岛市市南区台南路17号1号楼102户
青岛真利来进出口有限公司,100万元人民币,山东省青岛市市北区敦化路381号721户
山东顺宜达国际物流股份有限公司,1000万元人民币,山东省青岛市市南区岳阳路9号7号楼
青岛燕居冠生物科技有限公司,1000万元人民币,山东省青岛市市南区新田路49号
青岛京尚国际贸易有限公司,1000万元人民币,青岛市城阳区正阳路21号3楼304室
青岛皓繁国际贸易有限公司,100万元人民币,山东省青岛市市南区成武路18号501户
青岛静秀苑国际贸易有限公司,20万元人民币,山东省青岛市市南区红山峡支路20号401
青岛安和丰国际贸易有限公司,50万元人民币,青岛市李沧区京口路28号1号楼2409户
青岛绿洲信诺商贸有限公司,10万元人民币,青岛市李沧区九水西路37号715A户
青岛金丰远大贸易有限公司,50万元人民币,青岛经济技术开发区珠江路1355号2405-30室
青岛鹏宇通国际贸易有限公司,50万元人民币,青岛经济技术开发区富春江路18号内9号楼C区办公499室
青岛洋澳进出口有限公司,50万元人民币,青岛市市南区红岛路35号3单元302室
青岛哈利甜心贸易有限公司,50万元人民币,青岛市市南区闽江路6号306户
青岛溢润医疗技术有限公司,100万元人民币,山东省青岛市市北区富环路69号301户
青岛源通鑫贸易有限公司,100万元人民币,山东省青岛市莱西市河头店镇小莱路6号
青岛贝赛文国际贸易有限公司,20万元人民币,山东省青岛市胶州市胶西镇李村
青岛华玺天成贸易有限公司,20万元人民币,青岛市胶州市胶西镇李村
山东中创联发商贸有限公司,500万元人民币,山东省青岛市黄岛区井冈山路658号2703-2户
青岛格乐丽雅贸易有限公司,3000万元人民币,山东省青岛市市北区重庆南路246号12号楼2单元2704
青岛珩航供应链有限公司,1000万元人民币,山东省青岛市保税区曼谷路55号综合A楼515A室
山东东方华农进出口有限公司,1000万元人民币,青岛市黄岛区珠江路1355号1905室
青岛元田商务服务有限公司,100万元人民币,山东省青岛市市南区太平路51号26层A20
青岛沃格思工贸有限公司,50万元人民币,山东省青岛市市南区瞿塘峡路30号科技城14层T-14
青岛瑞莱丝供应链有限公司,1000万元人民币,山东省青岛市保税区曼谷路55号综合A楼316A室
青岛迅达经纬物流有限公司,1000万元人民币,青岛市市南区台西纬四路18号106户
青岛集运扬帆供应链有限公司,1000万元人民币,山东省青岛市保税区曼谷路55号综合A楼422A室
青岛恩兰德工贸有限公司,50万元人民币,山东省青岛市黄岛区江山南路594-2号楼三单元101
青岛尚森国际贸易有限公司,50万元人民币,山东省青岛市市南区宁夏路195号102户
青岛泽一林工贸有限公司,100万元人民币,山东省青岛市胶州市李哥庄镇周家村
青岛彼洋得进出口贸易有限公司,50万元人民币,青岛市四方区人民路97号1栋2单元302户
青岛泰瑞自动化技术有限公司,51万元人民币,青岛胶州市营海办事处卞家庄村以南
青岛凯德韦尔工贸有限公司,500万元人民币,山东省青岛市保税区保税港区莫斯科路49号二楼2010室—A055(商务秘书公司托管地址)
青岛润科进出口有限公司,50万元人民币,青岛经济技术开发区珠江路117号内46号楼236室
青岛潮尚宇供应链有限公司,1000万元人民币,山东省青岛市保税区曼谷路55号综合楼A楼201A-07室
山东未来无限工业装备有限公司,1000万元人民币,山东省青岛市保税港区北京路45号东办公楼一楼-753(商务秘书公司托管地址)(A)
青岛万孚祥国际贸易有限公司,200万元人民币,青岛市黄岛区武夷山路商业网点178号101室
青岛盛德昌商贸有限公司,10万元人民币,青岛市市南区金口一路8号1号楼2单元102户
青岛凯瑞润德进出口有限公司,100万元人民币,青岛市李沧区九水东路130号3号楼青岛-亚马逊AWS联合创新中心17层1701-11室
青岛人人品木实业发展有限公司,5000万元人民币,山东省青岛市黄岛区井冈山路157号中南金石国际广场A座写字楼1306-1307室
青岛顺驰新工贸有限公司,500万元人民币,青岛市李沧区京口路151-1号
青岛彩之联国际贸易有限公司,50万元人民币,青岛市崂山区崂山路23号4号楼1单元501户
青岛亿奎克进出口有限公司,100万元人民币,山东省青岛市市南区寿张路21号2单元403户
青岛绿谷环境科技有限公司,200万元人民币,青岛市崂山区同安路880号3号楼7层820户
青岛和兴万通国际贸易有限公司,600万元人民币,山东省青岛市黄岛区昆仑山南路79号5座2205室
青岛海宇嘉国际贸易有限公司,500万元人民币,青岛市市北区福州北路135号3号楼1单元802户
青岛纳海川商贸有限公司,500万元人民币,山东省青岛市市北区兴隆路127号11栋2单元102户
青岛三川盛世国际贸易有限公司,500万元人民币,山东省青岛市黄岛区长江东路888号梧桐园小区22号楼2单元701室
青岛汇丰睿轩国际贸易有限公司,300万元人民币,山东省青岛市保税港区北京路45号东办公楼一楼-068(商务秘书公司托管地址)(A)
青岛沃懋农业发展有限公司,1000万元人民币,山东省青岛市黄岛区金晖路188号
青岛万业宏国际贸易有限公司,500万元人民币,山东省青岛市黄岛区漓江东路505号丙6栋1单元1005
青岛泰恒信工贸有限公司,200万元人民币,山东省青岛市市南区观海一路29号237室
青岛远东亚国际经贸有限公司,50万元人民币,山东省青岛市市北区雒口路5号4号楼102室
青岛阳明绣品有限公司,20万元人民币,青岛市崂山区沙子口街道北姜南岭沟小区7号楼西单元702室
青岛常巨贸易有限公司,10万元人民币,青岛市城阳区流亭街道东流亭社区居委会东500米
青岛颐宏化工科技有限公司,50万元人民币,山东省青岛市市北区昌乐路13号1单元602户
青岛东海华源工贸有限公司,50万元人民币,山东省青岛市李沧区京口路28号2号楼2801户
青岛滕王国际贸易有限公司,50万元人民币,山东省青岛市市南区洞庭湖路10号301户
青岛祥泰和贸易有限公司,50万元人民币,青岛市崂山区中韩街道办事处王家村社区
青岛罗捷工贸有限公司,100万元人民币,青岛崂山区海尔路中惠雅园A座602室
