企业名称,注册资本,企业地址
江苏安禾熙曼生物科技有限公司,1000万元人民币,宜兴市宜城街道荆阳新村13幢1号店
无锡天润医药连锁有限公司丰硕店,,无锡市梅村锡梅花园15-17
江阴沐芷生物科技有限公司,500万元人民币,江阴市顾山镇锡张路433号
无锡罗森生物科技有限公司,100万元人民币,无锡市滨湖区雪浪街道葛埭社区南横山
宜兴市天健医药连锁有限公司官林天健大药房,,宜兴市官林镇凌霞北路15号
无锡海阳养老服务有限公司,100万元人民币,无锡市广晟苑25号
无锡市科力恩生物科技有限公司,100万元人民币,无锡市梁溪区沁扬市场C区39-1
江阴星达坤商贸有限公司,50万元人民币,江阴市香叶路5-9号
无锡和诚利精密机械有限公司,50万元人民币,无锡市青龙山108号
无锡万嵘养老服务有限公司,500万元人民币,无锡市滨湖区万科城市花园四区86-2号
无锡宜偌维盛生物技术有限公司,300万元人民币,江苏宜兴经济技术开发区文庄路
江阴乐澄和美健康养老产业发展有限公司,100万元人民币,江阴市长江路777号东方广场1号楼2401室
无锡雅仕生物科技有限公司,1000万元人民币,无锡市太湖西大道2288-1001 E、F座
无锡藏峰堂参茸有限公司,20万元人民币,无锡市梁溪区金桥副食品市场8号楼8201
无锡盛世芳华商贸有限公司,100万元人民币,无锡市梁溪区五里新村98-1-6-07
江阴安宠宠物医院有限公司江阴兴隆北路分公司,,江阴市周庄镇兴隆北路98号
宜兴市天健医药连锁有限公司周铁农贸市场药店,,宜兴市周铁镇朝阳路(农贸市场内)
宜兴市安嘉生物科技有限公司,100万元人民币,宜兴市宜城街道阳羡西路431号三楼
无锡弘承昌商贸有限公司,100万元人民币,无锡市新吴区东风家园84-308
无锡旑福堂贸易有限公司,50万元人民币,无锡市南长区通扬南路9号273室
江苏真善美生态旅游发展有限公司,397289万元人民币,宜兴市丁蜀镇周墅社区
无锡市三园大药房有限公司,10万元人民币,无锡市兴源北路585号
无锡市爱康大药房有限公司,30万元人民币,无锡市滨湖区梁溪路902号
无锡优尼生科技有限公司,96.85465万元人民币,无锡市新吴区梅村锡达路505号
无锡诚天以华医院管理有限公司,100万元人民币,无锡市梁溪区时代上河苑30-32-415
无锡洁之誉医院管理有限公司,100万元人民币,无锡市新吴区新洲人家31-46
无锡润鸿医院管理有限公司,100万元人民币,无锡市新吴区旺庄路158-1205
无锡准因生物科技有限公司,500万元人民币,无锡市新吴区菱湖大道228号天安智慧城3-505
无锡康雅科技有限公司,100万元人民币,无锡惠山经济开发区智慧路33号华清创意园37栋202-1号
无锡颜丽佳皮肤管理有限公司,80万元人民币,无锡市惠山区钱桥街道盛岸西路314
无锡道越贸易有限公司,20万元人民币,无锡市湖滨路86-1号1111室
无锡市神洲健康管理咨询有限公司,20万元人民币,无锡市上马墩路71-1
无锡市一六八眼镜有限公司,3万元人民币,无锡市汉昌北街29-51、29-52、29-53号
无锡朝阳医药连锁有限公司硕放店,,无锡市新吴区硕放菜场路2号
无锡汇德康化妆品有限公司,50万元人民币,无锡市滨湖区五湖大道11号蠡湖科创中心南楼245-1室
无锡储阳汤道美容有限公司,10万元人民币,无锡市梁溪区梧桐水岸花园28-111
无锡壹及乐商贸有限公司,50万元人民币,无锡市惠山区钱桥盛岸西路331号百乐商业广场1042号
无锡市向荣商贸有限公司,105万元人民币,无锡市梁溪区县前东街105号
无锡耘林康复医院有限公司,1000万元人民币,无锡市新吴区新安街道颐泽园1号
无锡市耀顺美容咨询服务有限公司,50万元人民币,无锡市梁溪区南市桥巷26-28
中防瑞元科技有限公司,5000万元人民币,江阴市金山路201号创智产业园数码港E座二楼
无锡海尔偲生命科技有限公司,3500万元人民币,无锡市梁溪区通江大道898号800-1
无锡博创精工科技有限公司,100万元人民币,无锡市新吴区新洲路239号
无锡皓格科技有限公司,100万元人民币,无锡惠山经济开发区洛社配套区枫杨路
无锡吴邱眼镜有限公司,10万元人民币,无锡市梁溪区民丰路277号L120-L121
无锡雅邦健康管理有限公司,10万元人民币,无锡市滨湖区隐秀路811-302
无锡药明偶联生物技术有限公司,4000万美元,无锡国家高新技术产业开发区新辉环路11-5号四号标准厂房
江苏大众医药连锁有限公司新特药店,,江阴市寿山路114号
江苏体益佳科技有限公司,1000万元人民币,宜兴经济技术开发区中国宜兴金属城A4幢
无锡良申工业技术服务有限公司,10万元人民币,无锡市梁溪区广瑞路780号434室
江苏博采洁净科技有限公司,1500万元人民币,江阴市滨江西路2号2幢313室
无锡熙迪医药科技有限公司,200万元人民币,无锡市梁溪区野花园80号南大楼334室
无锡华邦健康管理有限公司,100万元人民币,无锡市滨湖区建筑西路599号A幢十一层1110-1室
江阴市大珉生物科技有限公司,100万元人民币,江阴市大桥路95-99号
无锡巧儿康健康咨询有限公司,200万元人民币,无锡市东宝康园107号商铺
无锡市金太阳养老产业发展有限公司,1500万元人民币,无锡市惠山区前洲街道樱花路5号
无锡余武贸易有限公司,1000万元人民币,无锡市新区长江北路286-711
无锡拓浦壹生物科技有限公司,50万元人民币,无锡市梁溪区中山路288-11内D30
无锡百视吉眼镜有限公司,1万元人民币,无锡市汉昌北街25、27号
无锡市国典眼镜有限公司,3万元人民币,无锡市汉昌北街29号57、58
无锡裕国健康咨询有限公司,50万元人民币,无锡市梁溪区广瑞路782单元1层1005号
无锡市都乐药店有限公司,38万元人民币,无锡市广瑞三村73号-1-101室
江苏百佳惠瑞丰大药房连锁有限公司无锡民丰店,,无锡市民丰苑70号
无锡联合诺生物科技有限公司,60万元人民币,无锡市滨湖区雪浪街道葛埭社区南横山
无锡正和泰药房有限公司,50万元人民币,无锡市新吴区梅村街道新友北路34-111号
无锡市悦峰汽车贸易有限公司,1280万元人民币,无锡市滨湖区华庄街道震泽路38号
无锡耀康生物科技有限公司,50万元人民币,无锡市清扬路27号永丰大厦902
北京同仁堂南京药店有限责任公司江阴虹桥南路店,,江阴市虹桥南路9号
无锡市嘉津健康管理服务有限公司,500万元人民币,无锡市滨湖区天竺花苑5号
仙洲养生文化无锡有限公司,200万元人民币,无锡市梁溪区江海西路620-14
无锡星泽生物科技有限公司,10万元人民币,无锡市五湖大道11号蠡湖科创中心南楼258-1室
江阴一粒米服饰有限公司,100万元人民币,江阴市朝阳路125号
鼻御堂医药科技无锡有限公司,200万元人民币,无锡市梁溪区锡沪东路6-1514
无锡青木眼视光验配有限公司,30万元人民币,无锡市梁溪区中山路106号
无锡市思梵生物科技有限公司,50万元人民币,无锡市五湖大道11号蠡湖科创中心南楼243-1室
迈健医药科技无锡有限公司,300万元人民币,无锡太湖国际科技园KGY-YF-G-11、12号地块兴业楼C100号房
宜兴市天健医药连锁有限公司丁山解放中路健康药店,,宜兴市丁蜀镇陶欣苑10幢104、105号
无锡市成顺物资有限公司,50万元人民币,无锡市上马墩路152号625
无锡医佳云药房有限公司,20万元人民币,无锡市滨湖区华庄街道凯发苑五期610号301、302商铺
无锡市达豪眼镜销售有限公司,10万元人民币,无锡市北塘区金太湖国际城1层G37号商铺
健佰氏医药科技（无锡）有限公司第十一分店,,无锡市新吴区梅村新华路109号-1
无锡市长广熙门诊部有限公司,800万元人民币,无锡市滨湖区缘溪道100号
无锡嘉妮妈妈健康管理有限公司,50万元人民币,无锡市梁溪区人民东路531号125号商铺
无锡鸿泽权贸易有限公司,51万元人民币,无锡市惠山区惠山大道9号赛格电子市场2A021(地铁西漳站区)
江苏十月中宸科技有限公司,1000万元人民币,无锡市滨湖区蠡湖大道中邦蠡湖商务园41号
无锡韶烨眼镜有限公司,10万元人民币,无锡市北塘区青石路518号金太湖国际城一层G12、G13、7号
无锡菲沫斯商贸有限公司,50万元人民币,无锡市梁溪区扬名高新技术产业园C098-1-393
无锡汇康大药房有限公司,10万元人民币,无锡市滨湖区仙蠡墩家园北片商铺73-2、74
无锡全民康商贸有限公司,50万元人民币,无锡市中山路88-1-1801
无锡市莱安大药房有限公司,50万元人民币,无锡市广勤路401号
无锡市千百年健康管理有限公司,8万元人民币,无锡市梁溪区人民东路20-704
江阴市蔓薇美容信息咨询服务有限公司,5万元人民币,江阴市云亭街道环镇南路214号204室
无锡派列博生物医药科技有限公司,206.1586万元人民币,无锡市滨湖区锦溪路99号江南大学国家大学科技园508室
无锡欧普瑞商贸有限公司,500万元人民币,无锡市梁溪区凤翔苑54
无锡兴广亿健康管理咨询有限公司,100万元人民币,无锡市惠山区惠山大道9-4-1115(地铁西漳站区)
无锡约瑟芬贸易有限公司,100万元人民币,无锡市锡山经济技术开发区友谊北路300号(万马商业广场53幢11-4)
无锡市康寿堂大药房有限公司,50万元人民币,无锡市县前西街30号
无锡蕾妮斯美容有限公司,30万元人民币,无锡市华庄街道震泽路1号
无锡享爱商贸有限公司,100万元人民币,无锡市梁溪区金太湖国际城1358
无锡亚诺科仪有限公司,108万元人民币,无锡市锡山新村107号院内401-1、401-2室
无锡宏普置业有限公司,40000万元人民币,江苏省无锡市锡山经济开发区商贸园区锡沪路以北
无锡妙春阁商贸有限公司,10万元人民币,无锡市梁溪区时代上河苑30-32-409
无锡平泰母婴用品有限公司,50万元人民币,无锡市梁溪区益明苑5-102
无锡市金百度商贸有限公司,52万元人民币,无锡市梁溪区社桥村谢巷45-1号
江阴市和源大药房有限公司,10万元人民币,江阴市澄江街道红光村施毛家村1号
无锡旺盛金宇医药商店有限公司,63.033171万元人民币,"无锡市马山四号桥乐山新村21-1,21-2"
无锡张医生药房有限公司,50万元人民币,无锡市新吴区江溪街道金科财富广场2-16
无锡天润医药连锁有限公司滨湖药店,,无锡市滨湖区观山路天鹅湖花园B1区100-54号
无锡市宁丰电子有限公司,100万元人民币,江阴市顾山镇锡张路169号
艾柏森（江苏）生物科技有限公司,1000万元人民币,无锡惠山经济开发区惠山大道1699号C30310室
铭佳鑫商贸无锡有限公司,50万元人民币,无锡市锡山区鹅湖镇群联村(原村委二楼)
宜兴市宁康药房有限公司,10万元人民币,宜兴市杨巷镇中桥路169号
无锡大山美业投资有限公司,100万元人民币,无锡市人民中路123-3906
宜兴市芳桥万寿药店有限公司,5万元人民币,宜兴市芳桥街道芳阳南路66号
无锡卓硕科技有限公司,10万元人民币,无锡市滨湖区绣溪路58号-23-529
无锡溢海贸易有限公司,10万元人民币,无锡市锡山区东亭街道中堂院墅142号
江阴安宠宠物医院有限公司名贤路分公司,,江阴市名贤路16号
无锡市德力康生物科技有限公司,50万元人民币,无锡市时代上河苑30-32-314
无锡纵横健康管理有限公司,100万元人民币,无锡市梁溪区锡澄路260-2单元20层2013
无锡烨辉医药连锁有限公司芦庄店,,无锡市芦庄六区芦庄路101-3
无锡纳云生物医药科技发展有限公司,500万元人民币,无锡市滨湖区绣溪路59-8
无锡市眼康视力保健服务中心,20万元人民币,无锡市惠山区钱桥街道育才路42、44号
无锡旺盛医药连锁有限公司新湖药店,,无锡市新区新安新湖路37-39号
无锡百迪威药业有限公司,102万元人民币,无锡市滨湖区马山梅梁西路88号-A72
无锡金浩医药商贸有限公司,50万元人民币,江阴市周庄镇龙山西路101号-3
无锡健瑞科技有限公司,51万元人民币,无锡新区长江路12-6-1406
无锡烨辉医药连锁有限公司钱桥店,,无锡市惠山区钱桥春满园小区113-8
江苏添实投资有限公司,1000万元人民币,江阴市长江路201号1701室
江苏省医药设计院有限公司,300万元人民币,无锡市滨湖区梅园十八湾11号702室
无锡市冠云换热器有限公司,4600万元人民币,无锡市滨湖区马山团结路2号
